num_samples,split,case,patch_index,patch_kind,prompt_pair,mean_text_embedding_cosine,mean_text_embedding_delta_norm,mean_state_normalized_mse,mean_intermediate_mask_logit_normalized_mse,mean_intermediate_soft_dice,mean_intermediate_binary_dice,mean_intermediate_probability_mae,mean_intermediate_target_to_source_foreground_ratio,mean_final_soft_dice,mean_final_binary_dice,mean_final_probability_mae,mean_final_target_to_source_foreground_ratio,intermediate_both_empty_count,intermediate_source_to_empty_collapse_count,final_both_empty_count,final_source_to_empty_collapse_count
1,val,HEM_PA107.nii.gz,3,foreground,liver -> liver organ,0.9665619730949402,35.05427551269531,0.004157105926424265,0.0006476698908954859,0.9538456797599792,0.9896907210350037,0.0008193295798264444,0.9795918367346939,0.8808301091194153,0.9698800444602966,0.0015774985076859593,0.9468975575730033,0,0,0,0
1,val,HEM_PA107.nii.gz,3,foreground,liver -> segment the liver,0.652979850769043,113.48493957519531,0.09561009705066681,0.015520671382546425,0.7425949573516846,0.7405063509941101,0.011679176241159439,0.6122448979591837,0.6865124702453613,0.7192115783691406,0.011613289825618267,0.6005770511208108,0,0,0,0
1,val,HEM_PA107.nii.gz,3,foreground,liver -> the liver,0.9907225370407104,18.397459030151367,0.002685448620468378,0.0014159651473164558,0.9532104134559631,0.9898989796638489,0.0008615300175733864,1.0204081632653061,0.8771604895591736,0.9684374928474426,0.0016159435035660863,0.9679134211944747,0,0,0,0
1,val,HEM_PA107.nii.gz,3,foreground,liver -> the liver organ,0.9619531035423279,37.39681625366211,0.005674606189131737,0.0007174416095949709,0.9530731439590454,0.9936143159866333,0.0007162316469475627,0.9974489795918368,0.8723863363265991,0.9557557702064514,0.0022359988652169704,0.9454919202274384,0,0,0,0
1,val,HEM_PA107.nii.gz,3,foreground,the liver -> liver,0.9907225370407104,18.397459030151367,0.002619685372337699,0.0013280874118208885,0.9532104134559631,0.9898989796638489,0.0008615300175733864,0.98,0.8771604895591736,0.9684374928474426,0.0016159435035660863,1.0331502571437932,0,0,0,0
1,val,HEM_PA29.nii.gz,2,foreground,liver -> liver organ,0.9665619730949402,35.05427551269531,0.004019375890493393,0.0007884099031798542,0.9524532556533813,0.9913544654846191,0.0004400149337016046,0.9828571428571429,0.9314800500869751,0.9857727289199829,0.0007004137733019888,0.9754771235767455,0,0,0,0
1,val,HEM_PA29.nii.gz,2,foreground,liver -> segment the liver,0.652979850769043,113.48493957519531,0.08495062589645386,0.01375471893697977,0.7872535586357117,0.819776713848114,0.008656385354697704,0.7914285714285715,0.8767076730728149,0.9086920619010925,0.004137753043323755,0.8869976578623936,0,0,0,0
1,val,HEM_PA29.nii.gz,2,foreground,liver -> the liver,0.9907225370407104,18.397459030151367,0.0026095930952578783,0.001622267416678369,0.949353039264679,0.9887005686759949,0.0006655573379248381,1.022857142857143,0.9304817318916321,0.9874261617660522,0.0006293705082498491,0.9876573986039933,0,0,0,0
1,val,HEM_PA29.nii.gz,2,foreground,liver -> the liver organ,0.9619531035423279,37.39681625366211,0.005071977619081736,0.0005446049617603421,0.9513344764709473,0.9885714054107666,0.0005140303401276469,1.0,0.9275196194648743,0.9786810874938965,0.00102499860804528,0.9709899589546181,0,0,0,0
1,val,HEM_PA29.nii.gz,2,foreground,the liver -> liver,0.9907225370407104,18.397459030151367,0.002541280584409833,0.0015139552997425199,0.949353039264679,0.9887005686759949,0.0006655573379248381,0.9776536312849162,0.9304817318916321,0.9874261617660522,0.0006293705082498491,1.0124968449722065,0,0,0,0
1,val,HEM_PA29.nii.gz,3,foreground,liver -> liver organ,0.9665619730949402,35.05427551269531,0.004071452654898167,0.000921686936635524,0.9003579616546631,0.9688249230384827,0.0008115057135000825,0.9952153110047847,0.9415411353111267,0.9883217811584473,0.00044346635695546865,0.9862702475282238,0,0,0,0
1,val,HEM_PA29.nii.gz,3,foreground,liver -> segment the liver,0.652979850769043,113.48493957519531,0.1504630148410797,0.06063035503029823,0.4833686351776123,0.4855072498321533,0.010481379926204681,0.32057416267942584,0.6101639866828918,0.6146427989006042,0.011299921199679375,0.46594207979805063,0,0,0,0
1,val,HEM_PA29.nii.gz,3,foreground,liver -> the liver,0.9907225370407104,18.397459030151367,0.002384819323197007,0.0014890460297465324,0.8853774070739746,0.9330357313156128,0.0023273348342627287,1.1435406698564594,0.942254900932312,0.986747145652771,0.0005721929483115673,1.0217025454035482,0,0,0,0
1,val,HEM_PA29.nii.gz,3,foreground,liver -> the liver organ,0.9619531035423279,37.39681625366211,0.004861639346927404,0.000568434305023402,0.8913533687591553,0.9543378949165344,0.0017192511586472392,1.0956937799043063,0.9425004124641418,0.9875757694244385,0.0005280745099298656,1.0193955543089546,0,0,0,0
1,val,HEM_PA29.nii.gz,3,foreground,the liver -> liver,0.9907225370407104,18.397459030151367,0.0023345958907157183,0.001398337772116065,0.8853774070739746,0.9330357313156128,0.0023273348342627287,0.8744769874476988,0.942254900932312,0.986747145652771,0.0005721929483115673,0.978758450293401,0,0,0,0
1,val,HEP_PA28.nii.gz,0,context,liver -> liver organ,0.9665619730949402,35.05427551269531,0.003984570968896151,0.001051977276802063,0.9726200699806213,0.9928825497627258,0.0002443784032948315,0.9858657243816255,0.9647709727287292,0.9964427351951599,0.00016466564557049423,0.9982245043150113,0,0,0,0
1,val,HEP_PA28.nii.gz,0,context,liver -> segment the liver,0.652979850769043,113.48493957519531,0.08649881929159164,0.017862729728221893,0.9395076036453247,0.959854006767273,0.001973843900486827,0.9363957597173145,0.9418849945068359,0.9637506604194641,0.0018364682327955961,0.9511831482569829,0,0,0,0
1,val,HEP_PA28.nii.gz,0,context,liver -> the liver,0.9907225370407104,18.397459030151367,0.0022988461423665285,0.0014294779393821955,0.9707922339439392,0.9860627055168152,0.0004059321363456547,1.028268551236749,0.9634061455726624,0.9951308965682983,0.00024257635232061148,1.0036314145194716,0,0,0,0
1,val,HEP_PA28.nii.gz,0,context,liver -> the liver organ,0.9619531035423279,37.39681625366211,0.004559139721095562,0.0005023452104069293,0.9720063209533691,0.9929824471473694,0.00023094813514035195,1.0141342756183747,0.9636161923408508,0.995544970035553,0.00021056221157778054,1.0010083825667357,0,0,0,0
1,val,HEP_PA28.nii.gz,0,context,the liver -> liver,0.9907225370407104,18.397459030151367,0.002247338881716132,0.0013403929769992828,0.9707922339439392,0.9860627055168152,0.0004059321363456547,0.9725085910652921,0.9634061455726624,0.9951308965682983,0.00024257635232061148,0.9963817249371271,0,0,0,0
1,val,HEP_PA28.nii.gz,1,context,liver -> liver organ,0.9665619730949402,35.05427551269531,0.029031317681074142,0.014677643775939941,0.33734026551246643,0.36363640427589417,0.0004547858261503279,0.2222222222222222,0.929578423500061,0.9400601983070374,0.00014607736375182867,0.9056229327453142,0,0,0,0
1,val,HEP_PA28.nii.gz,1,context,liver -> segment the liver,0.652979850769043,113.48493957519531,0.1320611834526062,0.05714907869696617,1.2749919164889434e-07,1.111110989882036e-07,0.0005707177333533764,0.0,0.15397904813289642,0.1540653258562088,0.0011672985274344683,0.0834619625137817,0,1,0,0
1,val,HEP_PA28.nii.gz,1,context,liver -> the liver,0.9907225370407104,18.397459030151367,0.004447045270353556,0.0030155228450894356,0.8561776280403137,0.9411764740943909,2.1668209228664637e-05,0.8888888888888888,0.9376130700111389,0.9553617238998413,0.00010874762665480375,0.9339581036383683,0,0,0,0
1,val,HEP_PA28.nii.gz,1,context,liver -> the liver organ,0.9619531035423279,37.39681625366211,0.007120854686945677,0.0010720393620431423,0.5572064518928528,0.5000000596046448,0.00034657513606362045,0.3333333333333333,0.9216446876525879,0.9328288435935974,0.00016000473988242447,0.8941565600882029,0,0,0,0
1,val,HEP_PA28.nii.gz,1,context,the liver -> liver,0.9907225370407104,18.397459030151367,0.00413130596280098,0.002726844511926174,0.8561776280403137,0.9411764740943909,2.1668209228664637e-05,1.125,0.9376130700111389,0.9553617238998413,0.00010874762665480375,1.0707118403966474,0,0,0,0
1,val,HEP_PA28.nii.gz,2,foreground,liver -> liver organ,0.9665619730949402,35.05427551269531,0.4003627598285675,0.17459094524383545,2.768636875316588e-09,2.7700830518284647e-09,0.026138734072446823,0.0,5.2566570887813135e-12,4.568755096467925e-12,0.02997704967856407,0.0,0,1,0,1
1,val,HEP_PA28.nii.gz,2,foreground,liver -> segment the liver,0.652979850769043,113.48493957519531,0.40231409668922424,0.19230224192142487,2.767872597786436e-09,2.7700830518284647e-09,0.026138734072446823,0.0,4.989651487125046e-12,4.568755096467925e-12,0.02997704967856407,0.0,0,1,0,1
1,val,HEP_PA28.nii.gz,2,foreground,liver -> the liver,0.9907225370407104,18.397459030151367,0.10532445460557938,0.0518023855984211,0.03993286192417145,0.02732240781188011,0.025606056675314903,0.013850415512465374,0.3461584150791168,0.3553990423679352,0.023501113057136536,0.21698389056917552,0,0,0,0
1,val,HEP_PA28.nii.gz,2,foreground,liver -> the liver organ,0.9619531035423279,37.39681625366211,0.4024542272090912,0.17073631286621094,2.7682180991916994e-09,2.7700830518284647e-09,0.026138734072446823,0.0,5.271347594537623e-12,4.568755096467925e-12,0.02997704967856407,0.0,0,1,0,1
1,val,HEP_PA28.nii.gz,2,foreground,the liver -> liver,0.9907225370407104,18.397459030151367,0.14856970310211182,0.0823483020067215,0.03993286192417145,0.02732240781188011,0.025606056675314903,72.2,0.3461584150791168,0.3553990423679352,0.023501113057136536,4.608637062303918,0,0,0,0
1,val,HEP_PA28.nii.gz,3,context_fill,liver -> liver organ,0.9665619730949402,35.05427551269531,0.006719137076288462,0.0020329912658780813,0.8484740257263184,0.9449378252029419,0.003133001970127225,0.8956228956228957,0.776631772518158,0.9339287877082825,0.0027334094047546387,0.8864529347144812,0,0,0,0
1,val,HEP_PA28.nii.gz,3,context_fill,liver -> segment the liver,0.652979850769043,113.48493957519531,0.09428265690803528,0.013706540688872337,0.5806178450584412,0.6078886389732361,0.012573214247822762,0.4511784511784512,0.5768749713897705,0.637604832649231,0.011394430883228779,0.5588459283321764,0,0,0,0
1,val,HEP_PA28.nii.gz,3,context_fill,liver -> the liver,0.9907225370407104,18.397459030151367,0.003029929706826806,0.0014493729686364532,0.8606598973274231,0.9736841917037964,0.0014542004792019725,1.0471380471380471,0.7732155323028564,0.9500860571861267,0.002015301724895835,0.9463468550131757,0,0,0,0
1,val,HEP_PA28.nii.gz,3,context_fill,liver -> the liver organ,0.9619531035423279,37.39681625366211,0.007485723122954369,0.0008970130584202707,0.8522319793701172,0.9547038078308105,0.0024148805532604456,0.9326599326599326,0.7596540451049805,0.9148529767990112,0.003305089194327593,0.8709790469001678,0,0,0,0
1,val,HEP_PA28.nii.gz,3,context_fill,the liver -> liver,0.9907225370407104,18.397459030151367,0.002962510334327817,0.0013631003675982356,0.8606598973274231,0.9736841917037964,0.0014542004792019725,0.954983922829582,0.7732155323028564,0.9500860571861267,0.002015301724895835,1.0566950106111752,0,0,0,0
